file_size,compression_ratio,compression_time,compression_type,decompression_time,storage_type
91428,4.8559592096877,0.03999924659729004,gzip,0.0,HDD
91428,4.5511473940962714,0.005000591278076172,zlib,0.0,HDD
91428,6.631464423007181,0.008998870849609375,bz2,0.00500035285949707,HDD
91428,5.609079754601227,0.053998470306396484,lzma,0.0010001659393310547,HDD
91428,4.5156319454734035,0.014000892639160156,zipfile,0.0279998779296875,HDD
91428,4.787056913974554,0.026999950408935547,tarfile,0.0029997825622558594,HDD
91474,4.849387690187139,0.020037174224853516,gzip,0.0,HDD
91474,4.567990012484395,0.003999471664428711,zlib,0.0,HDD
91474,6.6706045358419015,0.007971525192260742,bz2,0.002028226852416992,HDD
91474,5.617415868337018,0.03700089454650879,lzma,0.0019941329956054688,HDD
91474,4.532230094634098,0.011005163192749023,zipfile,0.002971172332763672,HDD
91474,4.780204849498328,0.027040719985961914,tarfile,0.004971742630004883,HDD
91393,4.835608465608465,0.024998188018798828,gzip,0.0,HDD
91393,4.555300802472212,0.006000041961669922,zlib,0.0,HDD
91393,6.6477305789933085,0.008998870849609375,bz2,0.004001617431640625,HDD
91393,5.626262004432406,0.048999786376953125,lzma,0.0020008087158203125,HDD
91393,4.519707235052668,0.026000499725341797,zipfile,0.006000518798828125,HDD
91393,4.765015641293013,0.05300092697143555,tarfile,0.03700065612792969,HDD
91398,4.856171298018171,0.06551814079284668,gzip,0.0009999275207519531,HDD
91398,4.5699,0.00699925422668457,zlib,0.0,HDD
91398,6.6830944720678565,0.009998321533203125,bz2,0.003000497817993164,HDD
91398,5.6210332103321035,0.05300092697143555,lzma,0.0019991397857666016,HDD
91398,4.534080761980356,0.018999099731445312,zipfile,0.0020020008087158203,HDD
91398,4.785736726358781,0.027997255325317383,tarfile,0.0050029754638671875,HDD
367541,5.018857876338213,0.10399770736694336,gzip,0.0019996166229248047,HDD
367541,4.693830376869341,0.016001224517822266,zlib,0.0009989738464355469,HDD
367541,7.692521819209276,0.03599953651428223,bz2,0.012000322341918945,HDD
367541,6.276743630029373,0.17400002479553223,lzma,0.00403904914855957,HDD
367541,4.684378226125081,0.02599954605102539,zipfile,0.005001544952392578,HDD
367541,4.998925520918339,0.1049954891204834,tarfile,0.003998994827270508,HDD
367538,5.034767123287671,0.09900093078613281,gzip,0.003009796142578125,HDD
367538,4.710515860301186,0.016990184783935547,zlib,0.0009999275207519531,HDD
367538,7.6812054588392655,0.03599953651428223,bz2,0.011999368667602539,HDD
367538,6.276692397021654,0.24500131607055664,lzma,0.004999399185180664,HDD
367538,4.7009963802872745,0.02900075912475586,zipfile,0.003998517990112305,HDD
367538,5.014981988865844,0.10099673271179199,tarfile,0.005000114440917969,HDD
367758,5.034470485160442,0.09003782272338867,gzip,0.001999378204345703,HDD
367758,4.7122483758953395,0.015000343322753906,zlib,0.0010001659393310547,HDD
367758,7.680345842992294,0.032961130142211914,bz2,0.010041475296020508,HDD
367758,6.269314694851688,0.17999672889709473,lzma,0.004999637603759766,HDD
367758,4.702727586603752,0.02799677848815918,zipfile,0.004003047943115234,HDD
367758,5.014836228761557,0.10797834396362305,tarfile,0.0069997310638427734,HDD
367503,5.044722645472141,0.11699962615966797,gzip,0.0020012855529785156,HDD
367503,4.709765474817378,0.014998435974121094,zlib,0.002001047134399414,HDD
367503,7.718381148401731,0.03800058364868164,bz2,0.027001142501831055,HDD
367503,6.284251025991792,0.35399746894836426,lzma,0.009003162384033203,HDD
367503,4.7002481199160995,0.03699827194213867,zipfile,0.005002021789550781,HDD
367503,5.0247887555032955,0.17299890518188477,tarfile,0.005999565124511719,HDD
367563,5.03145661369143,0.09600019454956055,gzip,0.0010399818420410156,HDD
367563,4.7048064,0.014968633651733398,zlib,0.00199127197265625,HDD
367563,7.6860649910083225,0.03503584861755371,bz2,0.011003494262695312,HDD
367563,6.281410212591428,0.2019965648651123,lzma,0.0049932003021240234,HDD
367563,4.6953106038348045,0.02897167205810547,zipfile,0.00400090217590332,HDD
367563,5.01176711208072,0.10399770736694336,tarfile,0.005000591278076172,HDD
367737,5.0441957121106125,0.09404110908508301,gzip,0.001990795135498047,HDD
367737,4.715967528886723,0.01601099967956543,zlib,0.0009870529174804688,HDD
367737,7.695174520800201,0.03500986099243164,bz2,0.012968063354492188,HDD
367737,6.2886825364252,0.17902278900146484,lzma,0.0049686431884765625,HDD
367737,4.706431176809368,0.05999922752380371,zipfile,0.003999948501586914,HDD
367737,5.024278609684118,0.09903717041015625,tarfile,0.005974292755126953,HDD
367818,5.026346716226188,0.09897828102111816,gzip,0.002000093460083008,HDD
367818,4.700489450614049,0.015000581741333008,zlib,0.0019998550415039062,HDD
367818,7.672625628402762,0.03304338455200195,bz2,0.01200246810913086,HDD
367818,6.250730745700496,0.17598700523376465,lzma,0.0050046443939208984,HDD
367818,4.6910176127740435,0.0280148983001709,zipfile,0.003992557525634766,HDD
367818,5.0066425285165925,0.10301899909973145,tarfile,0.006001472473144531,HDD
367434,5.044467936133115,0.09503006935119629,gzip,0.0019702911376953125,HDD
367434,4.710571523807082,0.015041828155517578,zlib,0.002003192901611328,HDD
367434,7.698177247014456,0.033992767333984375,bz2,0.010998964309692383,HDD
367434,6.279205687333379,0.17797207832336426,lzma,0.0050280094146728516,HDD
367434,4.701049129989765,0.02800774574279785,zipfile,0.003968954086303711,HDD
367434,5.023707957342084,0.10502505302429199,tarfile,0.005969047546386719,HDD
367472,5.031657355679702,0.09502935409545898,gzip,0.0009992122650146484,HDD
367472,4.702738674174558,0.0149993896484375,zlib,0.001971721649169922,HDD
