file_size,compression_ratio,compression_time,compression_type,decompression_time,storage_type
367434,7.698177247014456,0.024021625518798828,bz2,0.008007526397705078,NVMe
367434,6.279205687333379,0.11010122299194336,lzma,0.0030014514923095703,NVMe
367434,4.701049129989765,0.02101898193359375,zipfile,0.002002239227294922,NVMe
367434,5.023845333479176,0.06305575370788574,tarfile,0.004004478454589844,NVMe
367472,5.031657355679702,0.05805253982543945,gzip,0.0010008811950683594,NVMe
367472,4.702738674174558,0.012010574340820312,zlib,0.001001596450805664,NVMe
367472,7.653115628123959,0.023021221160888672,bz2,0.008006572723388672,NVMe
367472,6.277280491971302,0.10709738731384277,lzma,0.003002643585205078,NVMe
367472,4.69324886970293,0.02202010154724121,zipfile,0.0020020008087158203,NVMe
367472,5.01168801058331,0.0640573501586914,tarfile,0.03299760818481445,NVMe
367562,5.033096441139821,0.06105494499206543,gzip,0.0010006427764892578,NVMe
367562,4.697758237263874,0.013011693954467773,zlib,0.001001119613647461,NVMe
367562,7.678657976100944,0.02402329444885254,bz2,0.009008407592773438,NVMe
367562,6.256161492374727,0.11210083961486816,lzma,0.003002643585205078,NVMe
367562,4.68829081632653,0.02101898193359375,zipfile,0.003002643585205078,NVMe
367562,5.0135308399487135,0.06317806243896484,tarfile,0.004004478454589844,NVMe
108585,9.778027915353444,0.0030031204223632812,gzip,0.0,NVMe
108585,9.273635664873174,0.0010008811950683594,zlib,0.0,NVMe
108585,12.192342241185717,0.007006406784057617,bz2,0.0010008811950683594,NVMe
108585,11.35826359832636,0.019017457962036133,lzma,0.0010008811950683594,NVMe
108585,9.127090863242834,0.008007049560546875,zipfile,0.001001596450805664,NVMe
108585,9.611843852350182,0.0070056915283203125,tarfile,0.002002716064453125,NVMe
108278,9.798914027149321,0.003000974655151367,gzip,0.0,NVMe
108278,9.363369076444137,0.002003192901611328,zlib,0.0,NVMe
108278,12.49025262429346,0.006004810333251953,bz2,0.0020020008087158203,NVMe
108278,11.33089158643784,0.019017457962036133,lzma,0.0010006427764892578,NVMe
108278,9.21358066712049,0.009008407592773438,zipfile,0.0010008811950683594,NVMe
108278,9.634988432105358,0.008006572723388672,tarfile,0.0020020008087158203,NVMe
167813770,10.694249661434965,4.794336318969727,gzip,0.4521310329437256,NVMe
167813770,10.079655782172367,2.1296260356903076,zlib,0.2702455520629883,NVMe
167813770,17.139064126602968,12.782861232757568,bz2,2.856121301651001,NVMe
167813770,15.396984824112598,41.95446515083313,lzma,0.9775850772857666,NVMe
167813770,10.079554070988834,2.3477609157562256,zipfile,0.4285309314727783,NVMe
