file_size,compression_ratio,compression_time,compression_type,decompression_time,storage_type
561282,2.642483533970161,0.02101922035217285,zlib,0.002002239227294922,SSD
561282,3.196931121097688,0.030918359756469727,bz2,0.01510477066040039,SSD
561282,3.2297679878469823,0.15056228637695312,lzma,0.010009527206420898,SSD
561282,2.640121920817321,0.03402972221374512,zipfile,0.00293731689453125,SSD
561282,2.654505899879401,0.0520482063293457,tarfile,0.004002571105957031,SSD
581919,2.6525134011596108,0.04588007926940918,gzip,0.0030028820037841797,SSD
581919,2.637916028250483,0.022020339965820312,zlib,0.0020017623901367188,SSD
581919,3.202072282261792,0.03302955627441406,bz2,0.016017675399780273,SSD
581919,3.2234279446955596,0.14713144302368164,lzma,0.009008169174194336,SSD
581919,2.635645959019512,0.032028913497924805,zipfile,0.0030031204223632812,SSD
581919,2.6493614696441985,0.055052757263183594,tarfile,0.004002809524536133,SSD
578799,2.6367052971081835,0.04734015464782715,gzip,0.0020017623901367188,SSD
578799,2.6227501767232786,0.023020505905151367,zlib,0.0020020008087158203,SSD
578799,3.178642429567796,0.03403043746948242,bz2,0.014014959335327148,SSD
578799,3.2135504574931155,0.14418435096740723,lzma,0.010009288787841797,SSD
578799,2.6204940373244474,0.03302955627441406,zipfile,0.004003047943115234,SSD
578799,2.634245247381907,0.05448150634765625,tarfile,0.0051975250244140625,SSD
602396,2.6442216525617166,0.05008268356323242,gzip,0.003002166748046875,SSD
602396,2.6314120345091188,0.02402210235595703,zlib,0.0020024776458740234,SSD
602396,3.2075268759950375,0.03402996063232422,bz2,0.015014171600341797,SSD
602396,3.225094226486209,0.16013360023498535,lzma,0.009258270263671875,SSD
602396,2.629229862732689,0.03356218338012695,zipfile,0.004003763198852539,SSD
602396,2.6415200242053243,0.05315971374511719,tarfile,0.004044294357299805,SSD
610410,2.628709481544643,0.04804420471191406,gzip,0.003003358840942383,SSD
610410,2.6154076867046574,0.02201986312866211,zlib,0.003001689910888672,SSD
610410,3.1782090065135558,0.03603339195251465,bz2,0.018015623092651367,SSD
610410,3.2050595425619055,0.15516352653503418,lzma,0.010008096694946289,SSD
610410,2.6132802465964553,0.03425860404968262,zipfile,0.0029969215393066406,SSD
610410,2.626526449858435,0.05485343933105469,tarfile,0.0050048828125,SSD
80,1.2307692307692308,0.0,gzip,0.0,SSD
80,1.509433962264151,0.0,zlib,0.0,SSD
80,0.9302325581395349,0.0,bz2,0.0,SSD
80,0.7407407407407407,0.003002643585205078,lzma,0.0,SSD
80,0.3755868544600939,0.001096963882446289,zipfile,0.0009911060333251953,SSD
80,0.3418803418803419,0.005003929138183594,tarfile,0.0014410018920898438,SSD
473443,4.018494941264344,0.01629328727722168,gzip,0.0020012855529785156,SSD
473443,3.935454107163638,0.010009527206420898,zlib,0.0010006427764892578,SSD
473443,5.327605608444174,0.033029794692993164,bz2,0.011009931564331055,SSD
473443,4.9063484496766705,0.10171294212341309,lzma,0.0040035247802734375,SSD
473443,3.930226959539108,0.022021055221557617,zipfile,0.002001523971557617,SSD
473443,4.011242999601793,0.02423095703125,tarfile,0.003002643585205078,SSD
459888,4.072508301970334,0.01601409912109375,gzip,0.0030028820037841797,SSD
459888,3.9878254988163677,0.010009050369262695,zlib,0.0010023117065429688,SSD
459888,5.409301559669717,0.034029483795166016,bz2,0.011009454727172852,SSD
459888,5.004221980413493,0.09936738014221191,lzma,0.0050046443939208984,SSD
459888,3.9823004251708043,0.01901698112487793,zipfile,0.0020029544830322266,SSD
459888,4.064266398006257,0.023020267486572266,tarfile,0.0030040740966796875,SSD
476420,3.957667034947956,0.018016576766967773,gzip,0.0010008811950683594,SSD
476420,3.8796416938110747,0.01104593276977539,zlib,0.0015044212341308594,SSD
476420,5.242989831403794,0.03609800338745117,bz2,0.010009527206420898,SSD
476420,4.839306029579067,0.10609650611877441,lzma,0.0050051212310791016,SSD
476420,3.8745933636955106,0.022019386291503906,zipfile,0.0020017623901367188,SSD
476420,3.9513647560358627,0.02402186393737793,tarfile,0.0050048828125,SSD
454859,4.121966470321704,0.01601409912109375,gzip,0.0020017623901367188,SSD
454859,4.034405073395716,0.009008407592773438,zlib,0.001001119613647461,SSD
454859,5.479304695593514,0.03202939033508301,bz2,0.009007930755615234,SSD
454859,5.06501937552893,0.0940861701965332,lzma,0.004003763198852539,SSD
454859,4.028687834905451,0.018241405487060547,zipfile,0.0020012855529785156,SSD
454859,4.114769818079842,0.022205591201782227,tarfile,0.004004001617431641,SSD
461530,4.076507944919933,0.01601433753967285,gzip,0.0020024776458740234,SSD
461530,3.9936140939887683,0.010008573532104492,zlib,0.0010006427764892578,SSD
461530,5.4248504296108235,0.03603363037109375,bz2,0.009007692337036133,SSD
461530,5.012489682436248,0.10721397399902344,lzma,0.004002571105957031,SSD
461530,3.9880926663613505,0.019017934799194336,zipfile,0.0020024776458740234,SSD
461530,4.068315042531624,0.022019147872924805,tarfile,0.004004001617431641,SSD
453669,4.09064596407704,0.016013622283935547,gzip,0.0020020008087158203,SSD
453669,4.000890715394384,0.009009122848510742,zlib,0.0010004043579101562,SSD
453669,5.427376807953199,0.0370335578918457,bz2,0.010008573532104492,SSD
453669,5.027360372340426,0.09708905220031738,lzma,0.005004167556762695,SSD
453669,3.9952532760321264,0.019017934799194336,zipfile,0.002001523971557617,SSD
453669,4.083098578872999,0.022019386291503906,tarfile,0.003003358840942383,SSD
457024,4.0845830726606485,0.01701521873474121,gzip,0.0020020008087158203,SSD
457024,3.9984252106280787,0.010008811950683594,zlib,0.002001523971557617,SSD
457024,5.438107590342809,0.031028270721435547,bz2,0.011010169982910156,SSD
457024,5.019153048673344,0.10009050369262695,lzma,0.004004240036010742,SSD
457024,3.992835987803706,0.019017696380615234,zipfile,0.0020012855529785156,SSD
457024,4.077877116904902,0.024020910263061523,tarfile,0.003003835678100586,SSD
474003,3.991503372546378,0.017015457153320312,gzip,0.0010004043579101562,SSD
474003,3.9108835735678746,0.011010885238647461,zlib,0.0010001659393310547,SSD
474003,5.319063222389299,0.03403115272521973,bz2,0.012010574340820312,SSD
474003,4.906253881505403,0.10709714889526367,lzma,0.0050051212310791016,SSD
474003,3.905727540148812,0.02001786231994629,zipfile,0.003002643585205078,SSD
474003,3.9844908458163113,0.02510237693786621,tarfile,0.0030031204223632812,SSD
470006,4.033451474765505,0.017016172409057617,gzip,0.0020012855529785156,SSD
470006,3.9533178006375693,0.010009288787841797,zlib,0.0,SSD
470006,5.361448256981201,0.03403067588806152,bz2,0.010009050369262695,SSD
470006,4.943268826251578,0.10109233856201172,lzma,0.004003763198852539,SSD
470006,3.9480046031466034,0.020018339157104492,zipfile,0.004002809524536133,SSD
470006,4.025195690526352,0.025022029876708984,tarfile,0.003002643585205078,SSD
466145,4.0817586382024835,0.017015457153320312,gzip,0.0020017623901367188,SSD
466145,3.9979844761782237,0.010009527206420898,zlib,0.0010008811950683594,SSD
466145,5.399884158702577,0.03603219985961914,bz2,0.010288238525390625,SSD
466145,4.992342458124491,0.09908914566040039,lzma,0.005005598068237305,SSD
