file_size,compression_ratio,compression_time,compression_type,decompression_time,storage_type,file_type
35759,2.6987924528301885,0.0070061683654785,tarfile,0.0020022392272949,NVMe,file
32884,2.7414756148395165,0.0020012855529785,gzip,0.0,NVMe,file
32884,2.733954107083472,0.0010013580322265,zlib,0.0,NVMe,file
32884,3.2452383302082306,0.0020012855529785,bz2,0.0010011196136474,NVMe,file
32884,3.1510157148332696,0.0100092887878417,lzma,0.0,NVMe,file
32884,2.691438860697332,0.0090081691741943,zipfile,0.0010004043579101,NVMe,file
32884,2.6912185939929616,0.0080070495605468,tarfile,0.0010013580322265,NVMe,file
36755,2.741478332214515,0.0020020008087158,gzip,0.0,NVMe,file
36755,2.731495243757432,0.0020015239715576,zlib,0.0,NVMe,file
36755,3.243469819978821,0.0020015239715576,bz2,0.0010011196136474,NVMe,file
36755,3.1511488340192044,0.0100095272064208,lzma,0.0010008811950683,NVMe,file
36755,2.693463285944599,0.0080070495605468,zipfile,0.0020017623901367,NVMe,file
36755,2.7027722626663726,0.0070064067840576,tarfile,0.0020017623901367,NVMe,file
44164,2.7690764311242084,0.0030031204223632,gzip,0.0,NVMe,file
44164,2.7597325501468477,0.0010011196136474,zlib,0.0010011196136474,NVMe,file
44164,3.317857411163699,0.0026028156280517,bz2,0.0010232925415039,NVMe,file
44164,3.217074592074592,0.0105681419372558,lzma,0.0010011196136474,NVMe,file
44164,2.727351324646452,0.0080070495605468,zipfile,0.0020020008087158,NVMe,file
44164,2.732075471698113,0.0070066452026367,tarfile,0.0020012855529785,NVMe,file
31975,2.7343081922353343,0.0020008087158203,gzip,0.0,NVMe,file
31975,2.72777682989251,0.0010020732879638,zlib,0.0,NVMe,file
31975,3.253790576981785,0.0020017623901367,bz2,0.0010011196136474,NVMe,file
31975,3.143432953204876,0.0090079307556152,lzma,0.0,NVMe,file
31975,2.684267965077233,0.0080072879791259,zipfile,0.0020020008087158,NVMe,file
31975,2.6817914954290027,0.0070061683654785,tarfile,0.002002477645874,NVMe,file
31469,2.762862159789289,0.0010008811950683,gzip,0.0010006427764892,NVMe,file
31469,2.751027187691232,0.0010011196136474,zlib,0.0,NVMe,file
31469,3.281781207633747,0.0020015239715576,bz2,0.0010008811950683,NVMe,file
