file_size,compression_ratio,compression_time,compression_type,decompression_time,storage_type,file_type
25903,3.0822227510709186,0.007006645202636719,lzma,0.0,NVMe,pagecounts-20160801-030000
25903,2.6236199736655523,0.007006645202636719,zipfile,0.0010006427764892578,NVMe,pagecounts-20160801-030000
25903,2.630280259951259,0.006005525588989258,tarfile,0.0020017623901367188,NVMe,pagecounts-20160801-030000
22531,2.661351287502953,0.0010013580322265625,gzip,0.0,NVMe,pagecounts-20160801-040000
22531,2.6535154869862208,0.0010006427764892578,zlib,0.0,NVMe,pagecounts-20160801-040000
22531,3.1133066187646814,0.0020017623901367188,bz2,0.0,NVMe,pagecounts-20160801-040000
22531,3.010555852485302,0.007006645202636719,lzma,0.0,NVMe,pagecounts-20160801-040000
22531,2.5954383135583456,0.006005287170410156,zipfile,0.0020020008087158203,NVMe,pagecounts-20160801-040000
22531,2.5945416858590513,0.005004405975341797,tarfile,0.001001119613647461,NVMe,pagecounts-20160801-040000
24560,2.7704455724760293,0.0010008811950683594,gzip,0.0,NVMe,pagecounts-20160801-050000
24560,2.764209341586944,0.0010008811950683594,zlib,0.0,NVMe,pagecounts-20160801-050000
24560,3.272485009993338,0.0020017623901367188,bz2,0.0,NVMe,pagecounts-20160801-050000
24560,3.1665807117070655,0.00700688362121582,lzma,0.0010004043579101562,NVMe,pagecounts-20160801-050000
24560,2.70633608815427,0.007006406784057617,zipfile,0.0010008811950683594,NVMe,pagecounts-20160801-050000
24560,2.7090227222589895,0.005004405975341797,tarfile,0.0020020008087158203,NVMe,pagecounts-20160801-050000
24235,2.656763867572901,0.0010006427764892578,gzip,0.0,NVMe,pagecounts-20160801-060000
24235,2.648344443230248,0.0010008811950683594,zlib,0.0,NVMe,pagecounts-20160801-060000
24235,3.1343766166580447,0.0020017623901367188,bz2,0.0,NVMe,pagecounts-20160801-060000
24235,3.030890445222611,0.007006406784057617,lzma,0.001001119613647461,NVMe,pagecounts-20160801-060000
24235,2.5944759661706454,0.006005525588989258,zipfile,0.0010008811950683594,NVMe,pagecounts-20160801-060000
24235,2.597813270446993,0.0050046443939208984,tarfile,0.0020020008087158203,NVMe,pagecounts-20160801-060000
25797,2.6655300681959084,0.0020020008087158203,gzip,0.0,NVMe,pagecounts-20160801-070000
25797,2.6597587380142285,0.0010008811950683594,zlib,0.0,NVMe,pagecounts-20160801-070000
25797,3.13870300523178,0.002001523971557617,bz2,0.0,NVMe,pagecounts-20160801-070000
25797,3.0420990566037736,0.008007526397705078,lzma,0.0,NVMe,pagecounts-20160801-070000
25797,2.608656082515927,0.007006168365478516,zipfile,0.0010008811950683594,NVMe,pagecounts-20160801-070000
25797,2.612089914945322,0.005003690719604492,tarfile,0.0020017623901367188,NVMe,pagecounts-20160801-070000
28045,2.72493198600855,0.002002239227294922,gzip,0.0,NVMe,pagecounts-20160801-080000
28045,2.7156967173428876,0.0010004043579101562,zlib,0.0,NVMe,pagecounts-20160801-080000
28045,3.224675175347821,0.0020020008087158203,bz2,0.0,NVMe,pagecounts-20160801-080000
28045,3.1133436944937833,0.008007049560546875,lzma,0.0010013580322265625,NVMe,pagecounts-20160801-080000
28045,2.666634971950176,0.006005048751831055,zipfile,0.001001119613647461,NVMe,pagecounts-20160801-080000
28045,2.6788614003247684,0.006005287170410156,tarfile,0.0020012855529785156,NVMe,pagecounts-20160801-080000
30853,2.7052170100832966,0.001001119613647461,gzip,0.0010008811950683594,NVMe,pagecounts-20160801-090000
30853,2.6974121349886344,0.001001119613647461,zlib,0.0,NVMe,pagecounts-20160801-090000
30853,3.207505977752365,0.0020020008087158203,bz2,0.0,NVMe,pagecounts-20160801-090000
30853,3.096447209955841,0.009008169174194336,lzma,0.0,NVMe,pagecounts-20160801-090000
